"","x"
"1165","@emilyyy_30 @Expedia If they don’t give me 50% I’m suing for sexual assault"
"1166","Autism Isn’t To Blame For Bad Behavior
https://t.co/VRUL18Z4QE"
"1167","@spacejackhammer @SilverSpeedo @NYAVGtommy @ericswalwell @eleniagresta @NRA @OliverLNorth Assault rifles have been… https://t.co/MtRHtEaSek"
"1168","#EachWay

Doomben R3 #11 Poet's Landing 8.50 / 2.50 - deceivingly well bred lightly raced improver by Poet's Voice… https://t.co/2ovDbL00rf"
"1169","@Sxy_NtheCity Please define assault rifle.  Does it look like an assault drunk driver, an assault baseball bat or a… https://t.co/4rTRZUOVRw"
"1170","Let a nigga do that and he’ll catch a assault charge😂🤦🏾‍♂️ https://t.co/9epXzVgmsa"
"1171","Authorities use dating site to capture sex assault suspect   https://t.co/C4INOhyYGz"
"1172","@stramsfan81 @Mark_EdwardsUSA @ShannonZurney @MeilingIts Its a relationship based on mutual respect.  If you’re not… https://t.co/xIsuqQ1udC"
"1173","NEW: TRUCK DESCRIPTION OF SUSPECT IN U OF U SEXUAL ASSAULT. 

•U of U Police looking for 1998-2000 *FOREST GREEN* e… https://t.co/XHiEcCJutv"
"1174","@GovMikeHuckabee So sick of these double standards. That is an assault. Arrest her now!"
"1175","Secretary of State Pate works with advocacy groups for Sexual Assault Awareness Month.
https://t.co/cNxOjMsFfM"
"1176","I still fondly recall ""beastings"" at Army Training Regiment Bassingbourn (home depot of Queens Div, R Sigs and the… https://t.co/Ver6SB37FC"
"1177","The first few chapters of Psalms clearly shows Gods rebuke for trouble makers and Liars!  They will be tossed into… https://t.co/b7mLbiOUzi"
"1178","Hi my name is Scott and I suck at Starfighter Assault in #Battlefront2"
"1179","@Joshua70mega777 @AntiAnodyne @davidw3043 @davidhogg111 That’s why it only applies to domestic abuse, and not simple assault."
"1180","He proposed the radical idea of integrating reserve and active units at the regiment level, so the entire French ar… https://t.co/xPwZ4lol6y"
"1181","Assault: 88th and Read St.
Caller to 911 says her and her friend were walking home when someone a red SUV or van sh… https://t.co/KiQN0Qlu1K"
"1182","@RavenpuffMama @FUNimation @Rialisms And that story is vic asked if he could have a jelly bean, monica signed her n… https://t.co/a01lwkdpyg"
"1183","Thank you Houston! https://t.co/t5HeoCpVFJ"
"1184","@deakon509 @Synchrinity He doesn't need an assault rifle or automatic rifle or even an army rifle, he needs Mack 10… https://t.co/UAj76NoXE7"
"1185","For #sexual #assault #victims, it's a struggle to just get evidence collected https://t.co/95f0BuM4gq"
"1186","@The_Trump_Train Never Fear Boss, it’s your turn now. We know you’re busy but by god don’t let them Get away with t… https://t.co/YXgqCA0IBQ"
"1187","@ericswalwell @NRA @OliverLNorth Aim down?  WTF doesn't that mean, aim down?  You probably think AR stands for Assa… https://t.co/OBD3cipTsq"
"1188","@realDailyWire If you say the wrong thing to this women, she would accuse you of sexual assault. Meanwhile she’s op… https://t.co/kM5qdF614C"
"1189","@theonlyshaquana Assault with a deadly weapon"
"1190","@CORTCupSeries we are representing @RAINN, which I could not be more excited for, as they do amazing work with the… https://t.co/FWaPG2xx4z"
"1191","""Susan Collins"" This just in : Last Term Senator Collins just called the Alleged Sexual Assault by Perjurer Drunk… https://t.co/o4NE8l312X"
"1192","@thehill We literally fought a world war to defeat Nazis and now it's perfectly legal to be a Nazi, and it is illegal to assault them."
"1193","@RealJamesWoods I have a “hole” assault weapon, I keep it swinging"
"1194","It is wrong that I wish she hadn’t heeded the officer’s warning not to assault the cameraman again?
#LivePD"
"1195","@HillReporter And this is why the GOP back Trump...
I sincerely hope no one ever asks a person to assault your fami… https://t.co/vHxJU3784f"
"1196","@boudica2222 @CheckerBDMafia @Sxy_NtheCity Yep...but still not assault rifles."
"1197","If you can’t join but wanna donate here is the donation link! All donations are going towards @RAINN which is a sex… https://t.co/ZQGE7RMSEt"
"1198","@AlannaBennett I’d like to report an assault on my soul and all of our ancestors that died before us. https://t.co/Qbv3L8lHTG"
"1199","@RealJamesWoods I never patrol with half of an assault rifle...it's much harder to get the rounds on target with just half"
"1200","@JoolsNews @RCSD @danabrams @TomMorrisJr1 @Sean_C_Larkin Because it is an assault if they hit them."
"1201","@fflash109 @cynthiamckinney Research the terms Gang Stalking, Weaponized Microwave Assault, and Workplace Mobbing."
"1202","Remy Ma Under Investigation For The Alleged Assault Of Brittney Taylor https://t.co/Ru2q0aLXep"
"1203","@SacTownSid It requires an adult to really sexually assault me to find my cigarettes"
"1204","Day 19 of Sexual Assault Awareness month! I am spreading awareness by telling people the reason why my hair and mak… https://t.co/0hwSGPBilZ"
"1205","I’m still waiting for a camera assault that results in criminal charges AND a civil suit for damages (because they… https://t.co/fqV0bbHZWy"
"1206","@MailOnline Should be: After I pulled out some of the documents about the sexual assault &amp; lawsuit, my cell phone &amp;… https://t.co/JWkfhNJCtc"
"1207","@spacejackhammer @SilverSpeedo @NYAVGtommy @ericswalwell @eleniagresta @NRA @OliverLNorth There is no gun that is a… https://t.co/VRtujFEDO8"
"1208","I'd arrest that woman, not give her a second chance.. assault on a camera guy.... come on @RCSD get it together… https://t.co/3eOGdYdaDy"
"1209","Finally, it happened.
Not that I wanted it to but I’ve been amazed how long the show has gone without a camera assa… https://t.co/jutR8kePw5"
"1210","Assault on a cameraman #LockHerUp #LivePD"
"1211","Me, “Oooo she just hit the camera! That’s assault! Arrest her!”
#yougotojail #yougotojail #everybodygoestojail #LivePD"
"1212","Appalled that the Trump White House allowing Porter to continue to serve in high-level position knowing his ex-wive… https://t.co/jbLuvnciSH"
"1213","tw racism, sexual assault

I am... all kinds of angry about that ancestry commercial. I, uh, would really love to t… https://t.co/k6qLZIKyEC"
"1214","https://t.co/r0pw5Qajwo
Can anyone tell me if this is ok in our American country??? Well, I'm sure it is already ha… https://t.co/rWnwABM77A"
"1215","The technical terms are ""false imprisonment""
and ""armed aggravated assault.""
Both are felonies.
Also probably crimi… https://t.co/RwY37KTu0I"
"1216","@RecIamation Different strokes for different folks, pinhead. 

Halo 3 and Halo Reach’s campaign and multiplayer are… https://t.co/Q2SgZDtNXB"
"1217","@silverdalepeds @UnbridledMd @FirasElChaer @mikejohansenmd @anish_koka You do realize you sound like a muppet with… https://t.co/LaSVWhHtuP"
"1218","Hey @NateSilver538 you're a numbers guy. How many more children does ICE have time to kill or sexually assault betw… https://t.co/ocSgtjMDsy"
"1219","@WPLGLocal10 Another young person of color being brutalized by the authorities. This police officer needs to be fir… https://t.co/ndFAcyJu0A"
"1220","@PatMcAfeeShow You have to fix this and pay someone to rob you or assault you or something. As soon as they realize… https://t.co/5JcixTYp5I"
"1221","@THEWoodmasta Forward throw- hits the opponent with his assault rifle 
Back throw- Slashes the opponent with an ene… https://t.co/ngbItrNWTQ"
"1222","“The cops might be after him cause that was damn near assault” @_rone #RNR8 #RoughnRowdy https://t.co/BZNlMDcTeF"
"1223","@saywhen78 @DoingRight1 So how many women will come forward and accuse Uncle Joe the Pervert of sexual harassment,… https://t.co/V6X70Uv99k"
"1224","Remy Ma Under Investigation For The Alleged Assault Of Brittney Taylor https://t.co/e4MriFI58A #LHHNY"
"1225","College holds events for #SexualAssaultAwareness Month despite low student interest https://t.co/TAu5SwOInz"
"1226","@RecIamation I’ve had quite a ton of fun with Assault for $5 while 3 and Reach gave me pretty low fun value for $60 🤷🏻‍♂️"
"1227","Tastes dragony - Drinking an A Stout of Spice And Fire by @BegyleBrewing at @begylebrewing  — https://t.co/qtuhPpzpwy"
"1228","Three brothers have been charged with the alleged sexual assault of their younger siblings while their father, awar… https://t.co/qZsZXfvJZw"
"1229","@realDonaldTrump Agreed, 
But Mr. President please declassify and release the list of members of Congress that used… https://t.co/HunK7UIg2H"
"1230","@AndrewPollackFL Someone needs to arrest that witch fir assault"
"1231","How formerly enslaved black women fought for human dignity and sexual justice. - https://t.co/YR4s80zMba
Black wome… https://t.co/sk6KWaOBBp"
"1232",".@iamcardib has rejected the plea deal for her alleged involvement in a brawl.

The rapper is being charged with mi… https://t.co/kMsq0LBMtI"
"1233","Fact: People who sexually abuse usually target someone they know. 3 out of 4 adolescents who have been sexually ass… https://t.co/iGoh2CHuBI"
"1234","@atrupar @ChrisCuomo I believe that's factually incorrect anyway - in the case outlined above, it's solicitation of assault &amp; battery."
"1235","@IluvTomBrady @aleeyun_nvaazun @royisrael @JonathanHecht3 @Yuwantokno1 @Merry_Hippie @hogansgoat2423… https://t.co/pUaUbBiec6"
"1236","💔 having to wait long periods of time for counselling is so harmful, especially with survivors of sexual assault &amp;… https://t.co/WNfl4t8V8B"
"1237","#SEXUALASSAULT ON #CAMPUS: a reality that cannot be ignored! https://t.co/4toyyo6fy5"
"1238","@JackPosobiec @WhiteHouse So the Left wants Sarah Sanders fired for “a slip of the tongue” whatever, but Omar openl… https://t.co/L8FBpNbuvo"
"1239","@Terez27 I can, my mother has been a victim of rape, and sexual assault twice. I was so mad, and saddened that just… https://t.co/LrZuuByNim"
"1240","Drinking a Barrel Aged Imperial Pajamas by @BegyleBrewing at @begylebrewing — https://t.co/paI2fHXlWW"
"1241","@Sxy_NtheCity A whole one?!?!? Not a quarter assault rifle?"
"1242","Until the Senate refuses to convict and it gets spun into a partisan attack. Idk. Can you think of anything that wi… https://t.co/r82elW9mXs"
"1243","For those of us who’ve survived or know someone who’s survived sexual assault... That would almost  about cover all… https://t.co/AJkq0Kfecq"
"1244","@bridgeinit @SabrinaSiddiqui @IlhanMN The ""assault"" you claim is happening is just more rhetoric to divide. Ms Omar… https://t.co/CEbOYyCU7n"
"1245","About 500 people participated in ""Take Back the Trails"" walk following a sexual assault on the Bruce Trail last wee… https://t.co/KlNW3hmnwe"
"1246","Adairsville man sentenced to 20 years for aggravated assault, false imprisonment https://t.co/bhFCZ99a4r"
"1247","Welcome to the Fourth Reich | https://t.co/lMKWvEqsGg"
"1248","Today TWRG hosted the annual Rally Against Sexual Assault. In addition, they’ve held the Clothesline Project this w… https://t.co/CQ3OUpAVg1"
"1249","@SykesCharlie @BulwarkOnline @JVLast @WalshFreedom @CathyYoung63 @UrbanAchievr @EggerDC @kim_wehle @RachaelBL… https://t.co/YH4VZ41mnq"
"1250","3/ Asking indigenous people to wait for relief from the assault and battery on their living lands and their sacred… https://t.co/Im03i9ioRK"
"1251","@IvankaTrump Historian Ruth Ben-Ghiat, a professor at New York University and an expert on fascism, authoritarianis… https://t.co/adFLFua0Ag"
"1252","“The teacher touched me ... I will fight this crime 'till my last breath.”

Nusrat Jahan Rafi, an 18-year-old Bangl… https://t.co/Eo9KW3OPbT"
"1253","@lindsey_brink @JimPethokoukis As opposed to Obama whose underlings had no problem executing a US citizen, giving a… https://t.co/SSVAinvPkc"
"1254","@Terez27 Yes, and if there is substantial evidence to prove it, then there should be no problem. Sexual assault is… https://t.co/eN7p5aVg9A"
"1255","Want to trash talk? Fine but a sport should NEVER result in battery or any kind of assault especially to a woman. E… https://t.co/bCoKcYpCVz"
"1256","@FunnyNora @JamesMcGrew1 @AndrewBVCU @Technoshamn @treasonstickers @RepJerryNadler No kidding. It’s like an endless assault of depravity."
"1257","@RealJamesWoods Ever been to Italy?  They’re in the airport with assault weapons."
"1258","Letting simple acts of aggression, disrespect, and misogyny go now will give way to behavior that's later marked as… https://t.co/S0674bPMB5"
"1259","@ErisInaba @manoncaroniart @SirWruthless @letsgomathias If it's a crime incident that means it was a crime in which… https://t.co/SZftbLSTc6"
"1260","Barr’s defense of Trump is a fascist undermining of the rule of law. https://t.co/MgMOlV5fco #facism #americanexceptionalim #barr"
"1261","@youamandan @NovaKobraGaming @HamillHimself @ericswalwell Correcting terminology (assault rifle) isn't a Grammar Na… https://t.co/WijOgOFw9H"
"1262","@carson_braly Again, if we force this standard on the court of public opinion, then 90% of sexual assault and haras… https://t.co/k1QnQcI09P"
"1263","@davidw3043 @davidhogg111 What is NOT an assault weapon?  All weapons are assault weapons.  That’s their sole purpose."
"1264","@BraunStrowman @Brewers @Dodgers You're going to punch the Dodgers? That sounds like assault"
"1265","Hi, my name is David. All assault rifles are bad, no civilian should have a weapon of war, only trained police offi… https://t.co/InedncsY6W"
"1266","@Smylee_face @schammy @ScottPresler @SenatorRomney @realDonaldTrump Values like lying, cheating on your pregnant wife, and sexual assault?"
"1267","@fras99 I have an old man neighbor who loves Trump, and he s the nastiest man! He s negative, brash and tried to se… https://t.co/jkIm4ialCy"
"1268","@AprilDRyan What exactly are you threatening? You sound like a violent person who's just barely restraining the urg… https://t.co/PnPGzASm4D"
